Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E02847,Mark,Cordova,Male,IL,Naperville,2021-03-05,Sales,Sales Manager,Bachelor's Degree,Excellent,Yes,79079,1976-06-15,,83032
E02848,John,Barry,Male,NY,New York,2015-06-06,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,49949,1988-01-09,,47451
E02849,Brandon,Leonard,Male,IL,Springfield,2024-05-03,Finance,Accountant,Bachelor's Degree,Excellent,No,84239,1984-06-09,,88450
E02850,Natalie,Madden,Male,FL,Miami,2024-02-27,HR,HR Assistant,Associate Degree,Needs Improvement,Yes,38498,2000-07-27,,36573
E02851,Timothy,Haley,Female,TX,Austin,2017-07-29,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,Yes,49562,1993-05-16,,45671
E02852,Daniel,Liu,Female,CA,San Diego,2018-03-24,HR,HR Manager,Bachelor's Degree,Excellent,No,66401,1983-02-20,,67629
E02853,James,Rivera,Male,TX,Austin,2016-01-12,IT,Developer,Bachelor's Degree,Excellent,No,95073,1992-07-15,,94835
E02854,William,Munoz,Male,FL,Tampa,2016-09-23,IT,Developer,Bachelor's Degree,Good,Yes,112763,1976-11-19,2017-12-10,118401
E02855,Suzanne,Cortez,Male,FL,Tampa,2021-09-04,Finance,Accountant,Bachelor's Degree,Good,No,62208,1983-11-07,,65318
E02856,Donald,Frank,Male,NY,Buffalo,2019-02-19,IT,System Admin,Bachelor's Degree,Satisfactory,No,57219,1994-09-12,,57075
E02857,Bryan,Black,Female,FL,Tampa,2015-02-07,Marketing,Marketing Manager,Bachelor's Degree,Needs Improvement,Yes,82312,1982-07-06,,83834
E02858,Hannah,Martinez,Female,NY,Rochester,2017-10-14,Marketing,Marketing Specialist,Associate Degree,Good,No,41458,1989-07-23,,38203
E02859,Kirk,Phillips,Male,IL,Springfield,2023-09-26,IT,System Admin,Bachelor's Degree,Excellent,No,60746,1998-10-26,,60594
E02860,Todd,Maldonado,Female,CA,San Francisco,2015-01-18,HR,HR Assistant,Associate Degree,Excellent,No,41605,1990-01-23,,38339
E02861,Shannon,Morales,Male,FL,Miami,2019-08-01,IT,Developer,Bachelor's Degree,Needs Improvement,No,107798,1984-03-20,,113187
E02862,Pamela,Townsend,Male,NY,Rochester,2015-10-18,Sales,Sales Manager,Bachelor's Degree,Satisfactory,Yes,97543,1979-11-06,,102420
E02863,Ashley,West,Male,NY,Buffalo,2021-06-01,HR,HR Assistant,Associate Degree,Excellent,No,46116,1995-10-05,,43810
E02864,Randy,Smith,Female,IL,Chicago,2019-12-22,IT,Developer,Bachelor's Degree,Good,No,81856,1984-04-09,,83370
E02865,Alexander,Lucas,Male,FL,Miami,2024-05-17,Marketing,Marketing Manager,Bachelor's Degree,Excellent,No,68031,1995-02-02,,67860
E02866,Holly,Miller,Male,TX,Dallas,2023-05-28,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,64238,1998-04-01,2025-09-21,64077
E02867,Brenda,Leonard,Male,IL,Naperville,2016-02-16,IT,System Admin,Bachelor's Degree,Excellent,Yes,77942,1990-12-23,,77747
E02868,Natalie,Pope,Male,IL,Chicago,2020-09-19,IT,System Admin,Bachelor's Degree,Excellent,Yes,67488,1979-04-26,,70862
E02869,Jennifer,Conrad,Female,NY,Buffalo,2020-12-28,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,99118,1970-11-23,,100951
E02870,Jeffrey,Carpenter,Male,TX,Austin,2024-01-27,Finance,Financial Analyst,Master's Degree,Good,No,73617,1983-06-07,,80978
E02871,Peter,Bennett,Male,CA,San Diego,2020-06-21,Sales,Sales Representative,High School Diploma,Good,Yes,44329,1990-11-06,,44329
E02872,Frank,Parks,Male,TX,Houston,2021-08-11,Finance,Financial Analyst,Master's Degree,Good,Yes,84125,1988-11-20,,92537
E02873,Scott,Todd,Female,NY,Buffalo,2017-09-01,Sales,Sales Representative,High School Diploma,Satisfactory,No,51723,1988-05-04,,47662
E02874,Brenda,Richards,Male,CA,San Diego,2019-07-15,Finance,Accountant,Bachelor's Degree,Good,No,73817,1978-09-06,,77507
E02875,Jody,Holmes,Female,IL,Naperville,2024-05-16,Marketing,Marketing Specialist,Associate Degree,Satisfactory,Yes,48818,2002-12-26,,44985
E02876,Maria,James,Female,IL,Chicago,2024-03-23,IT,Developer,Bachelor's Degree,Satisfactory,No,107096,1992-11-25,,109077
E02877,Nicholas,Clark,Male,NY,New York,2022-07-31,IT,System Admin,Bachelor's Degree,Satisfactory,No,59645,1977-11-10,,62627
E02878,Sarah,Moore,Male,TX,Austin,2017-04-18,Marketing,Marketing Manager,Bachelor's Degree,Good,No,89695,1989-12-06,2019-02-10,89470
E02879,Jessica,Ray,Male,IL,Naperville,2015-11-09,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,84356,1972-12-04,,88573
E02880,Angela,Owens,Female,IL,Springfield,2015-01-29,IT,Developer,Bachelor's Degree,Excellent,Yes,118029,1993-05-13,,114201
E02881,Kristina,Lee,Male,CA,San Diego,2019-03-13,IT,Developer,Bachelor's Degree,Satisfactory,No,101510,1985-09-27,,106585
E02882,Evan,Butler,Male,CA,San Diego,2022-11-12,IT,Developer,Bachelor's Degree,Excellent,No,81067,2000-11-21,2024-11-23,80864
E02883,Tina,Brown,Male,NY,New York,2018-08-09,IT,Developer,Bachelor's Degree,Good,Yes,88590,1996-01-03,,88368
E02884,Ashley,Russell,Male,FL,Miami,2020-01-21,IT,Developer,Bachelor's Degree,Satisfactory,Yes,115613,1997-01-08,,115323
E02885,Peter,Mathews,Female,NY,Rochester,2022-08-29,Finance,Accountant,Bachelor's Degree,Good,No,74458,1997-09-20,2023-12-11,72043
E02886,Phillip,Cannon,Male,CA,San Francisco,2021-02-20,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,75792,1980-07-11,,79581
E02887,Felicia,Daniels,Male,IL,Chicago,2018-10-24,Sales,Sales Representative,High School Diploma,Good,No,50365,1989-03-14,,47846
E02888,Jill,Lewis,Male,IL,Springfield,2018-07-19,Finance,Accountant,Bachelor's Degree,Good,No,61862,1986-01-13,,64955
E02889,Joshua,Crawford,Female,IL,Springfield,2021-09-21,HR,HR Manager,Bachelor's Degree,Good,No,79290,1978-05-26,2022-09-09,80756
E02890,Jenna,Lawrence,Female,IL,Springfield,2018-08-19,IT,System Admin,Bachelor's Degree,Satisfactory,No,58073,1990-12-28,,56189
E02891,Wendy,Ibarra,Female,NY,New York,2020-05-26,IT,IT Support,Associate Degree,Satisfactory,No,54582,1998-08-27,,50297
E02892,Angela,Espinoza,Male,FL,Tampa,2023-05-13,IT,System Admin,Bachelor's Degree,Satisfactory,No,61704,1993-09-22,,64789
E02893,Caroline,Baker,Male,IL,Naperville,2019-11-08,Finance,Financial Analyst,Master's Degree,Satisfactory,No,73502,1993-12-23,,76809
E02894,Alexis,Payne,Female,FL,Miami,2022-10-11,HR,HR Assistant,Associate Degree,Needs Improvement,No,46346,1992-12-17,,44955
E02895,Heather,Garza,Male,TX,Dallas,2020-05-29,IT,System Admin,Bachelor's Degree,Excellent,Yes,55442,1981-12-14,2021-08-25,58214
E02896,Robin,Cooper,Female,CA,Los Angeles,2022-07-08,Sales,Sales Manager,Bachelor's Degree,Satisfactory,No,99794,1994-03-01,,96558
E02897,Franklin,Tucker,Male,TX,Houston,2019-10-04,Finance,Accountant,Bachelor's Degree,Satisfactory,No,79332,1974-11-17,,83298
E02898,Kimberly,Parsons,Female,NY,New York,2016-05-20,Finance,Financial Analyst,Master's Degree,Good,Yes,83397,1983-09-05,,88984
E02899,Cheryl,Wiggins,Male,IL,Springfield,2022-03-31,Marketing,Marketing Manager,Bachelor's Degree,Good,No,86029,1993-08-08,,85813
E02900,Jessica,Wells,Male,TX,Houston,2016-03-11,IT,System Admin,Bachelor's Degree,Good,No,66286,1990-08-20,,66120
E02901,James,Lawrence,Female,FL,Tampa,2016-07-10,IT,Developer,Bachelor's Degree,Needs Improvement,No,115730,1984-09-12,,117871
E02902,Pamela,Kelley,Male,NY,Rochester,2016-11-11,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,90241,1985-03-22,,94753
E02903,Gregory,Brooks,Female,FL,Orlando,2018-02-03,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,59867,1987-07-23,,58070
E02904,Brandon,Bridges,Male,IL,Chicago,2021-01-18,Finance,Financial Analyst,Master's Degree,Good,Yes,76246,1995-11-23,,79677
E02905,Carlos,Poole,Male,TX,Austin,2021-05-14,Marketing,Marketing Specialist,Associate Degree,Good,Yes,52855,1989-08-05,2023-09-22,52855
E02906,Gerald,Lopez,Male,TX,Dallas,2020-07-25,Finance,Financial Analyst,Master's Degree,Excellent,Yes,70941,1980-06-05,,78035
E02907,Eileen,Fuller,Male,CA,San Francisco,2015-07-17,Finance,Financial Analyst,Master's Degree,Needs Improvement,Yes,69281,1988-01-13,,72398
E02908,Jonathan,Williams,Male,IL,Chicago,2015-02-16,HR,HR Assistant,Associate Degree,Good,Yes,46306,1980-10-14,,46306
E02909,Kayla,Parker,Female,NY,Buffalo,2016-07-15,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,75683,1982-09-16,,77083
E02910,Ruth,Valdez,Female,TX,Dallas,2023-10-27,Sales,Sales Manager,Bachelor's Degree,Good,No,99978,1980-03-06,,101827
E02911,Anthony,Fernandez,Female,TX,Austin,2015-09-12,IT,Developer,Bachelor's Degree,Needs Improvement,No,104446,1986-08-12,,101059
E02912,Sandra,Nelson,Male,NY,Buffalo,2020-11-08,Sales,Sales Representative,High School Diploma,Good,No,59288,1985-01-03,,59288
E02913,Sarah,Graves,Female,IL,Naperville,2016-04-15,Marketing,Marketing Manager,Bachelor's Degree,Good,No,66396,1975-03-19,,67624
E02914,Christopher,Holland,Male,NY,Rochester,2017-04-02,Marketing,Marketing Specialist,Associate Degree,Excellent,No,63245,1990-11-15,,60082
E02915,Andrew,Price,Male,IL,Chicago,2021-01-29,Marketing,Marketing Specialist,Associate Degree,Good,Yes,46016,1999-02-28,,43715
E02916,Suzanne,Jensen,Male,IL,Chicago,2022-01-17,HR,HR Manager,Bachelor's Degree,Needs Improvement,Yes,76931,1990-01-03,,80777
E02917,Kristin,Rodriguez,Male,FL,Miami,2022-03-12,HR,HR Manager,Bachelor's Degree,Excellent,No,79209,1981-12-26,,83169
E02918,Carl,Miller,Male,IL,Springfield,2017-04-06,IT,System Admin,Bachelor's Degree,Good,No,69347,1976-09-04,,72814
E02919,Kylie,Heath,Male,NY,Buffalo,2016-02-11,Marketing,Marketing Manager,Bachelor's Degree,Needs Improvement,No,69741,1981-05-25,,73228
E02920,Stacy,Berry,Female,NY,Buffalo,2021-09-27,Sales,Sales Manager,Bachelor's Degree,Good,Yes,89569,1976-04-06,,91226
E02921,Eric,Reid,Male,IL,Naperville,2019-04-16,Marketing,Marketing Specialist,Associate Degree,Satisfactory,Yes,41118,1988-06-07,,41118
E02922,Michelle,Miller,Male,TX,Dallas,2023-06-16,Marketing,Marketing Manager,Bachelor's Degree,Good,No,67621,1978-01-15,2025-02-06,71002
E02923,Tony,Guzman,Male,CA,San Diego,2024-10-22,Finance,Accountant,Bachelor's Degree,Good,No,69431,1984-02-19,,72902
E02924,Ricky,Crosby,Male,IL,Chicago,2015-04-03,Finance,Financial Analyst,Master's Degree,Good,No,71157,1979-11-10,,78272
E02925,Joanne,Wood,Male,NY,Buffalo,2018-03-02,HR,HR Assistant,Associate Degree,Good,Yes,36132,1996-12-27,2023-01-27,34325
E02926,Brenda,Scott,Female,FL,Miami,2015-12-12,IT,System Admin,Bachelor's Degree,Satisfactory,Yes,73403,1986-02-07,,71022
E02927,Michael,Santiago,Male,NY,Buffalo,2024-07-08,Finance,Financial Analyst,Master's Degree,Needs Improvement,Yes,81470,1982-05-25,,89617
E02928,Brian,Carter,Female,CA,Los Angeles,2019-05-16,Finance,Financial Analyst,Master's Degree,Good,No,83876,1992-11-17,,85020
E02929,Kyle,Lambert,Male,CA,San Francisco,2022-01-20,Marketing,Marketing Manager,Bachelor's Degree,Needs Improvement,No,88920,1990-12-09,,93366
E02930,Brian,Rodriguez,Female,IL,Chicago,2020-02-07,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,61491,1994-11-01,,56663
E02931,Christina,Hawkins,Male,IL,Springfield,2024-02-02,Finance,Accountant,Bachelor's Degree,Good,No,72828,1990-10-23,,76469
E02932,Krista,Mitchell,Male,IL,Naperville,2022-03-25,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,Yes,47871,1994-04-19,,45477
E02933,Daniel,Sanchez,Female,IL,Springfield,2017-05-31,IT,IT Support,Associate Degree,Good,No,56447,1989-02-20,,52015
E02934,William,Wheeler,Female,TX,Austin,2020-08-25,IT,IT Support,Associate Degree,Excellent,No,47526,1998-02-26,,43795
E02935,Robert,Bennett,Male,TX,Austin,2018-05-17,Finance,Accountant,Bachelor's Degree,Satisfactory,No,84895,1987-10-16,,89139
E02936,Benjamin,Lewis,Female,NY,New York,2017-07-22,IT,Developer,Bachelor's Degree,Satisfactory,No,73189,1990-05-15,2018-02-05,70815
E02937,Andrea,Moreno,Female,CA,San Diego,2018-09-14,IT,Developer,Bachelor's Degree,Good,No,107895,1978-12-09,,109891
E02938,Steve,Petersen,Male,CA,San Diego,2017-01-10,Sales,Sales Manager,Bachelor's Degree,Good,No,80109,1982-12-03,,84114
E02939,Gregory,Williams,Male,NY,New York,2018-11-24,HR,HR Manager,Bachelor's Degree,Excellent,No,89204,1979-11-05,,93664
E02940,Darren,Tran,Female,IL,Chicago,2023-04-16,Sales,Sales Representative,High School Diploma,Satisfactory,No,50971,1993-09-08,,49441
E02941,Justin,Wright,Male,FL,Tampa,2020-07-03,IT,System Admin,Bachelor's Degree,Excellent,No,61453,1991-09-18,2021-08-18,61299
E02942,Taylor,Little,Male,FL,Miami,2016-11-19,Marketing,Marketing Manager,Bachelor's Degree,Excellent,No,67740,1978-09-18,,71127
E02943,Erika,Bates,Male,NY,New York,2021-03-03,Sales,Sales Representative,High School Diploma,Satisfactory,Yes,32455,1989-05-13,,32455
E02944,Sarah,Foster,Male,TX,Austin,2022-07-29,Finance,Financial Analyst,Master's Degree,Excellent,No,78629,1987-08-24,2024-06-05,86491
E02945,Patrick,Howard,Male,FL,Tampa,2020-01-23,Finance,Financial Analyst,Master's Degree,Satisfactory,Yes,70452,1990-03-02,,77497
E02946,Nancy,Middleton,Female,FL,Tampa,2024-02-01,Finance,Financial Analyst,Master's Degree,Excellent,Yes,66861,1991-02-20,,71340
E02947,Alyssa,Hoffman,Male,FL,Orlando,2023-01-23,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,91921,1987-07-08,,96517
E02948,Shannon,Valdez,Female,FL,Tampa,2016-01-09,Marketing,Marketing Specialist,Associate Degree,Good,No,54240,1987-12-03,,49982
E02949,Kaitlyn,Wilson,Female,NY,Rochester,2023-09-14,Marketing,Marketing Specialist,Associate Degree,Good,No,55952,2001-09-01,,51559
E02950,Kevin,Rivera,Female,FL,Tampa,2018-04-03,Marketing,Marketing Specialist,Associate Degree,Needs Improvement,No,60046,1985-02-20,,58244
E02951,Monique,Ball,Female,TX,Houston,2019-12-25,Marketing,Marketing Manager,Bachelor's Degree,Good,No,88310,1983-12-01,,89943
E02952,Joseph,Clark,Male,TX,Houston,2020-01-22,IT,IT Support,Associate Degree,Good,No,41657,1993-04-07,,39574
E02953,Julie,Baxter,Female,IL,Springfield,2016-07-16,IT,Developer,Bachelor's Degree,Excellent,No,79968,1990-07-19,2019-04-28,77375
E02954,Michael,Brown,Male,TX,Austin,2024-04-05,Sales,Sales Representative,High School Diploma,Good,Yes,33908,1998-05-12,,32212
E02955,Anthony,May,Female,NY,New York,2023-12-01,Sales,Sales Representative,High School Diploma,Good,Yes,36203,2002-05-17,,33361
E02956,Caitlin,Martinez,Female,FL,Orlando,2017-09-19,HR,HR Manager,Bachelor's Degree,Needs Improvement,No,87102,1971-08-06,,88713
E02957,Kristin,Rodriguez,Female,NY,New York,2017-07-14,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,68872,1983-03-08,,70146
E02958,Zachary,Gutierrez,Female,FL,Miami,2020-12-13,IT,IT Support,Associate Degree,Satisfactory,No,43640,1992-03-25,,40214
E02959,William,Fletcher,Female,CA,San Diego,2017-06-16,IT,Developer,Bachelor's Degree,Good,No,90849,1985-01-03,,92529
E02960,Jennifer,Parker,Female,IL,Springfield,2015-12-01,Finance,Accountant,Bachelor's Degree,Good,No,62221,1970-09-05,,63372
E02961,Glenda,Kelly,Male,FL,Tampa,2016-08-05,Finance,Accountant,Bachelor's Degree,Good,No,70789,1991-11-28,,70612
E02962,Christopher,Scott,Male,NY,Buffalo,2018-05-30,IT,System Admin,Bachelor's Degree,Good,No,76948,1980-02-01,,80795
E02963,Michelle,Mcknight,Male,FL,Miami,2023-05-02,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,66187,1973-01-12,,69496
E02964,Melissa,Harris,Female,NY,Buffalo,2020-09-01,IT,Developer,Bachelor's Degree,Satisfactory,No,70528,1994-06-04,,68241
E02965,Roger,Flores,Male,FL,Orlando,2019-05-02,IT,System Admin,Bachelor's Degree,Needs Improvement,No,73827,1980-04-25,,77518
E02966,Nathan,Hernandez,Male,IL,Chicago,2016-07-02,Sales,Sales Manager,Bachelor's Degree,Good,No,77027,1977-06-06,,80878
E02967,Michael,York,Male,CA,Los Angeles,2020-04-15,HR,HR Assistant,Associate Degree,Good,Yes,38196,1985-05-06,2021-06-02,38196
E02968,Anthony,Klein,Female,CA,Los Angeles,2018-03-02,IT,IT Support,Associate Degree,Excellent,Yes,45429,1983-11-18,,44066
E02969,Shelby,Nielsen,Male,NY,New York,2016-07-26,Finance,Accountant,Bachelor's Degree,Good,No,74469,1978-12-19,,78192
E02970,Lisa,Flores,Male,CA,San Francisco,2015-07-14,HR,HR Manager,Bachelor's Degree,Excellent,No,78061,1963-06-24,,86062
E02971,Eric,Gibson,Female,CA,San Diego,2016-04-08,Finance,Financial Analyst,Master's Degree,Satisfactory,No,79978,1973-01-19,,85336
E02972,David,Anderson,Female,FL,Tampa,2020-07-08,HR,HR Assistant,Associate Degree,Good,Yes,38068,1997-11-04,,35079
E02973,Tiffany,Lopez,Male,NY,Rochester,2020-12-10,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,No,81143,1977-09-13,,85200
E02974,Morgan,Cole,Male,NY,Rochester,2021-02-27,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,49336,1989-07-18,2023-01-08,49336
E02975,William,Wang,Male,CA,San Francisco,2023-07-18,HR,HR Assistant,Associate Degree,Satisfactory,No,45926,1995-11-22,2024-06-09,43629
E02976,Troy,Costa,Male,NY,New York,2017-07-23,Sales,Sales Manager,Bachelor's Degree,Excellent,Yes,91727,1978-01-09,,96313
E02977,Thomas,Hendricks,Male,TX,Houston,2020-06-29,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,93650,1986-04-19,,98332
E02978,Christopher,Santos,Female,CA,San Diego,2023-06-30,IT,System Admin,Bachelor's Degree,Satisfactory,No,72194,1987-01-21,,73529
E02979,Elizabeth,Andrews,Male,NY,New York,2019-02-08,HR,HR Assistant,Associate Degree,Needs Improvement,No,49223,1990-01-01,,46761
E02980,Ryan,Jones,Male,FL,Miami,2024-01-01,IT,Developer,Bachelor's Degree,Satisfactory,No,89782,1989-11-04,,94271
E02981,Brian,Gardner,Male,FL,Miami,2020-10-06,Finance,Accountant,Bachelor's Degree,Satisfactory,No,69128,1976-01-14,,72584
E02982,Mary,Hartman,Female,NY,New York,2016-04-19,Marketing,Marketing Specialist,Associate Degree,Satisfactory,Yes,50069,1981-05-16,,48566
E02983,Christian,Brown,Male,TX,Dallas,2024-09-07,Finance,Accountant,Bachelor's Degree,Good,Yes,84849,1986-07-05,2026-12-28,89091
E02984,Megan,White,Male,NY,Rochester,2023-08-06,HR,HR Assistant,Associate Degree,Excellent,No,39260,1993-09-14,,39260
E02985,Ann,Hood,Male,NY,Rochester,2021-10-28,IT,Developer,Bachelor's Degree,Good,Yes,111812,1996-04-27,,111532
E02986,Michelle,Gordon,Female,IL,Springfield,2016-01-14,IT,IT Support,Associate Degree,Satisfactory,Yes,57418,1990-04-03,,52910
E02987,Christine,Blackwell,Female,CA,San Francisco,2022-06-13,Finance,Accountant,Bachelor's Degree,Excellent,Yes,61786,1992-12-23,,62929
E02988,Ryan,Gardner,Female,IL,Springfield,2022-12-28,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,61714,1975-10-12,,62855
E02989,Rose,Johnson,Female,NY,Rochester,2023-04-11,IT,Developer,Bachelor's Degree,Satisfactory,No,103631,1988-08-14,,105548
E02990,Tiffany,Simmons,Female,NY,New York,2020-09-18,Finance,Financial Analyst,Master's Degree,Excellent,No,67187,1977-07-18,,71688
E02991,Jeremy,Gonzales,Female,NY,Rochester,2021-05-04,Sales,Sales Representative,High School Diploma,Excellent,No,33478,1994-02-13,,30849
E02992,Sara,Fowler,Female,FL,Tampa,2019-07-19,Finance,Financial Analyst,Master's Degree,Excellent,Yes,74197,1974-07-10,,79168
E02993,Sarah,Forbes,Male,IL,Naperville,2017-12-16,IT,Developer,Bachelor's Degree,Satisfactory,No,89106,1992-05-11,,88883
E02994,Alexis,Owens,Female,NY,Rochester,2024-04-05,HR,HR Manager,Bachelor's Degree,Good,Yes,69427,1982-05-16,,70711
E02995,Michael,Norman,Female,TX,Dallas,2021-08-13,Sales,Sales Representative,High School Diploma,Satisfactory,No,40292,1989-10-04,,39083
E02996,Rachel,Terrell,Female,TX,Houston,2020-09-14,IT,System Admin,Bachelor's Degree,Excellent,Yes,66021,1989-07-19,,67242
E02997,Steven,Cortez,Male,FL,Tampa,2024-03-31,HR,HR Manager,Bachelor's Degree,Needs Improvement,No,77655,1975-08-28,,81537
E02998,Brandon,Delgado,Male,FL,Miami,2024-12-23,Marketing,Marketing Specialist,Associate Degree,Satisfactory,No,49291,1994-05-25,,49291
E02999,Douglas,Walker,Female,NY,New York,2017-08-06,IT,IT Support,Associate Degree,Good,Yes,56728,1994-02-11,,52274
E03000,April,Franklin,Female,FL,Miami,2016-08-11,Marketing,Marketing Manager,Bachelor's Degree,Good,Yes,92836,1977-08-02,,94553
E03001,Jessica,Yang,Female,IL,Chicago,2023-09-26,Finance,Financial Analyst,Master's Degree,Excellent,No,67728,1979-09-19,,72265
E03002,John,Carter,Male,NY,Rochester,2018-05-04,Sales,Sales Representative,High School Diploma,Satisfactory,No,47205,1993-01-02,,44844
E03003,Kyle,Berry,Female,IL,Springfield,2018-06-09,Finance,Financial Analyst,Master's Degree,Good,No,75078,1983-07-08,,80108
E03004,Bradley,Burns,Female,TX,Houston,2019-07-11,Marketing,Marketing Manager,Bachelor's Degree,Satisfactory,Yes,71722,1984-01-05,,73048
E03005,Jonathon,Maynard,Male,NY,New York,2022-10-24,Marketing,Marketing Specialist,Associate Degree,Excellent,No,40787,2000-12-05,,38747
E03006,Mary,Sullivan,Male,CA,San Diego,2024-09-15,IT,Developer,Bachelor's Degree,Good,No,78617,1998-06-26,,78420
E03007,Desiree,Smith,Male,TX,Houston,2015-12-22,IT,Developer,Bachelor's Degree,Needs Improvement,No,108730,1975-08-23,,114166
E03008,Ryan,Alexander,Female,TX,Houston,2020-08-25,Finance,Accountant,Bachelor's Degree,Good,No,60386,1972-05-16,,61503
E03009,Scott,Garza,Male,NY,New York,2018-02-21,Sales,Sales Representative,High School Diploma,Good,No,53550,1986-10-02,,53550
