employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-29289438,Thomas,Lowe,Male,New York,Buffalo,2015-02-11,IT,IT Support Specialist,High School,68716,Excellent,No,1971-04-06,
00-60065117,Patrick,Miller,Male,New York,Buffalo,2023-06-02,IT,Software Developer,Master,78420,Good,No,1987-10-17,
00-31881401,Harold,Carlson,Female,New York,Buffalo,2016-08-18,Operations,Logistics Coordinator,Bachelor,56804,Satisfactory,No,1999-08-13,
00-39677351,Crystal,Vaughn,Male,New York,New York City,2023-06-23,Sales,Sales Specialist,PhD,82835,Needs Improvement,Yes,1969-03-06,
00-80551927,Christina,Edwards,Female,New York,Buffalo,2023-11-14,Sales,Sales Representative,Bachelor,68633,Good,No,1994-11-30,
00-25296356,James,Chang,Male,New York,Rochester,2019-11-11,Sales,Sales Consultant,Master,95972,Satisfactory,No,1979-02-10,
00-27613681,Amanda,Beltran,Male,Michigan,Warren,2024-10-20,HR,HR Coordinator,Bachelor,71058,Satisfactory,Yes,1978-09-18,
00-51818682,Kathy,Bradley,Female,Michigan,Warren,2022-02-06,IT,Software Developer,Master,104572,Satisfactory,No,2003-12-21,
00-69315901,Lisa,Gillespie,Male,New York,Buffalo,2023-07-01,Customer Service,Help Desk Technician,High School,59545,Good,No,1993-11-25,
00-55908520,Colton,Collins,Female,Michigan,Warren,2017-09-08,Customer Service,Help Desk Technician,Bachelor,78072,Good,Yes,2000-03-30,
00-25917805,Jennifer,Marshall,Female,New York,New York City,2017-03-31,Marketing,Content Creator,High School,55236,Excellent,No,1991-05-21,
00-40410305,Stacey,Thomas,Female,New York,Rochester,2018-12-14,Customer Service,Customer Service Manager,Master,97297,Good,No,1986-11-05,
00-20550179,Christina,Durham,Female,New York,Buffalo,2019-06-02,Operations,Logistics Coordinator,Bachelor,58058,Excellent,No,1962-02-26,
00-12524153,Isaac,Stark,Female,New York,New York City,2023-05-09,Customer Service,Customer Service Representative,High School,56977,Good,Yes,1999-07-01,
00-36353784,Kristina,Khan,Female,New York,Buffalo,2016-06-25,Sales,Sales Consultant,Bachelor,85291,Good,No,1976-04-09,
00-89614758,Tony,Jones,Female,New York,Rochester,2016-02-13,Marketing,Content Creator,Bachelor,63369,Satisfactory,No,1977-03-29,
00-15809144,Michael,Murray,Male,New York,Rochester,2016-03-07,IT,IT Support Specialist,High School,56502,Good,No,1985-07-30,
00-22952493,Justin,Bailey,Female,New York,Rochester,2023-08-12,Sales,Sales Representative,Bachelor,77305,Good,No,1962-11-24,
00-88866745,David,Garcia,Female,New York,New York City,2023-11-14,IT,System Administrator,Master,96516,Good,Yes,2002-05-01,
00-57182050,Jennifer,Rodriguez,Female,North Carolina,Charlotte,2015-08-04,IT,IT Support Specialist,Bachelor,59377,Good,No,1980-12-25,
00-47228730,Debra,Sparks,Male,Michigan,Warren,2024-07-25,IT,IT Support Specialist,High School,53801,Good,Yes,1991-12-02,
00-31549640,Steven,Garza,Male,New York,Buffalo,2023-04-03,Customer Service,Customer Service Representative,High School,63480,Good,No,1996-12-23,
00-42456869,Christine,Kelley,Male,New York,Rochester,2020-07-06,IT,System Administrator,Bachelor,75121,Good,No,2003-03-15,
00-87595788,Patrick,Peterson,Female,New York,Rochester,2022-11-13,HR,Recruiter,High School,58622,Satisfactory,Yes,1962-05-22,
00-35709072,Heather,Reynolds,Female,Michigan,Detroit,2024-06-18,IT,IT Support Specialist,Bachelor,61798,Good,No,1979-07-28,
00-82091897,Ashley,Peterson,Male,Ohio,Cincinnati,2015-09-27,Operations,Inventory Specialist,High School,60155,Needs Improvement,Yes,1989-01-03,
00-38724658,Joel,Bates,Female,Ohio,Cincinnati,2024-01-31,Sales,Sales Specialist,Master,90326,Needs Improvement,Yes,1986-12-29,
00-59185834,Jodi,Joseph,Male,New York,Buffalo,2022-11-21,Customer Service,Customer Service Representative,High School,59258,Good,No,1972-12-22,
00-24404851,Tommy,Vargas,Male,New York,Buffalo,2017-06-29,Operations,Inventory Specialist,High School,61493,Satisfactory,No,1967-11-21,
00-66920644,Mark,Davis,Male,Michigan,Warren,2017-06-22,Operations,Logistics Coordinator,Bachelor,64074,Satisfactory,No,1996-05-22,
00-25145863,Gregory,Blanchard,Male,New York,New York City,2022-01-28,Sales,Sales Representative,Bachelor,81817,Needs Improvement,Yes,1972-06-02,
00-72532267,Carmen,Jennings,Male,New York,Rochester,2016-08-19,Sales,Sales Specialist,Master,84073,Good,No,1979-08-07,
00-58486215,Kelsey,Gray,Male,New York,Rochester,2022-07-11,Marketing,Marketing Coordinator,Bachelor,72487,Satisfactory,No,1981-03-02,
00-15450389,Deanna,Brown,Female,Florida,Miami,2016-03-25,Customer Service,Help Desk Technician,Bachelor,71065,Good,Yes,2003-01-12,
00-61644447,Lisa,Clay,Female,Pennsylvania,Allentown,2017-12-17,Sales,Sales Consultant,PhD,78816,Good,No,1991-01-16,
00-51876858,Kari,Pacheco,Male,New York,Rochester,2022-10-22,IT,System Administrator,Master,69548,Satisfactory,No,1985-04-30,
00-84345332,Dwayne,Hernandez,Female,Ohio,Cleveland,2019-07-26,Operations,Operations Analyst,Master,70252,Satisfactory,No,1970-09-12,
00-19342782,Kelly,Gilbert,Female,Michigan,Grand Rapids,2023-06-23,Marketing,SEO Specialist,High School,60888,Satisfactory,No,1985-11-25,
00-59317149,James,Maldonado,Male,New York,Rochester,2017-05-03,IT,IT Support Specialist,High School,61236,Excellent,No,1973-06-14,
00-24115931,Kevin,Bauer,Male,New York,Rochester,2019-09-21,IT,Software Developer,Master,86152,Good,No,1975-09-19,
00-21409300,Kevin,Harding,Male,Michigan,Detroit,2016-06-17,Sales,Sales Specialist,Master,62558,Good,Yes,1973-12-04,
00-89263249,Jennifer,Herman,Male,New York,New York City,2024-02-04,Operations,Inventory Specialist,High School,53429,Satisfactory,No,1999-01-17,
00-18685284,Brandi,Carr,Male,New York,Buffalo,2018-07-18,Customer Service,Support Specialist,Bachelor,63369,Good,Yes,1973-01-10,
00-36878911,Richard,Anderson,Female,New York,Buffalo,2020-04-24,Sales,Sales Specialist,Master,77383,Good,No,1973-06-06,
00-41255233,Bryan,Santana,Male,Michigan,Warren,2023-01-21,Operations,Logistics Coordinator,Bachelor,62670,Satisfactory,Yes,2004-03-04,
00-47382097,Aaron,Castro,Female,Florida,Miami,2022-05-20,Customer Service,Customer Service Representative,High School,64001,Good,No,1972-03-04,
00-46637787,Daniel,Campbell,Female,New York,New York City,2022-01-13,Sales,Sales Representative,Bachelor,67854,Good,Yes,1987-11-05,
00-57794571,Joe,Park,Female,Ohio,Cincinnati,2019-06-03,Customer Service,Customer Service Representative,Bachelor,60716,Good,Yes,1982-06-29,
00-75032899,Colleen,Joseph,Male,New York,Rochester,2020-06-06,Marketing,Content Creator,High School,67452,Good,No,1973-07-24,
00-71020042,Patrick,Gardner,Female,North Carolina,Charlotte,2016-09-14,Finance,Financial Analyst,Master,85124,Satisfactory,No,1983-03-30,
00-76742957,Glenn,Taylor,Female,New York,Buffalo,2017-08-04,Customer Service,Support Specialist,High School,66052,Good,Yes,1965-03-01,
00-23368540,Patrick,Middleton,Male,Michigan,Grand Rapids,2022-11-23,IT,Software Developer,Master,81580,Excellent,Yes,1993-11-20,
00-13590174,Robert,Roberts,Female,Florida,Orlando,2024-12-04,Operations,Inventory Specialist,High School,53735,Good,Yes,1993-05-27,
00-53883276,Elizabeth,Taylor,Female,New York,New York City,2017-01-28,Operations,Operations Manager,Master,111664,Good,No,1987-04-17,
00-22929680,Deborah,Thomas,Female,New York,Rochester,2022-12-10,Marketing,SEO Specialist,High School,85032,Good,No,1981-04-19,
00-79786361,Tommy,Kim,Female,North Carolina,Raleigh,2022-02-22,Operations,Operations Analyst,Bachelor,75666,Good,Yes,1993-02-23,
00-49401349,Christopher,May,Male,New York,Buffalo,2022-06-11,Operations,Operations Analyst,Master,69979,Good,No,1991-08-21,
00-45120118,Michelle,English,Female,New York,Buffalo,2020-09-27,Customer Service,Support Specialist,Bachelor,56870,Satisfactory,No,1987-12-15,
00-12371679,Cassandra,Simmons,Female,New York,Rochester,2024-03-10,Sales,Sales Representative,Bachelor,66440,Excellent,No,1990-06-13,
00-25989909,Shawn,Coleman,Male,New York,New York City,2018-11-15,Sales,Sales Representative,Bachelor,79906,Satisfactory,No,2003-11-22,
00-60511038,Shannon,Kelly,Female,New York,Buffalo,2019-03-14,Sales,Sales Representative,Bachelor,61596,Satisfactory,Yes,1993-08-25,
00-33738978,Roger,Smith,Female,New York,Buffalo,2020-07-12,Operations,Inventory Specialist,Bachelor,56652,Good,Yes,1971-02-04,
00-32031067,Melanie,Young,Female,New York,New York City,2020-07-13,Sales,Sales Specialist,PhD,100007,Good,Yes,1975-08-20,
00-62221499,Joseph,House,Female,New York,Rochester,2019-08-12,Operations,Logistics Coordinator,Bachelor,62996,Good,No,1980-08-30,
00-75841004,Michael,Good,Male,New York,Buffalo,2022-08-09,Operations,Inventory Specialist,Bachelor,65915,Good,Yes,1986-12-02,
00-86800757,Timothy,Richardson,Male,New York,Buffalo,2019-08-14,Sales,Sales Specialist,Bachelor,89766,Satisfactory,No,1987-12-04,
00-30979701,Timothy,Vaughn,Female,New York,Buffalo,2020-02-25,Operations,Inventory Specialist,Bachelor,54189,Satisfactory,No,1990-12-05,
00-76396319,Jessica,Fox,Female,New York,New York City,2020-11-29,Sales,Sales Representative,Bachelor,70326,Good,No,1979-12-09,
00-57347151,Tonya,Maxwell,Male,New York,Rochester,2022-06-30,Customer Service,Customer Service Manager,Master,91990,Good,Yes,1992-01-05,
00-18244186,Zachary,Mills,Male,New York,Rochester,2015-08-25,Operations,Logistics Coordinator,Bachelor,67828,Good,No,1984-05-07,
00-59178730,Christopher,Kennedy,Male,Pennsylvania,Pittsburgh,2018-10-16,Operations,Logistics Coordinator,Bachelor,68958,Good,Yes,1991-03-15,
00-13610435,Elizabeth,Barnett,Male,New York,Buffalo,2022-09-23,Customer Service,Help Desk Technician,High School,60554,Excellent,Yes,2002-01-05,
00-61079694,Cynthia,Yates,Male,Michigan,Grand Rapids,2016-05-01,Finance,Accountant,Bachelor,82895,Satisfactory,No,1972-06-24,
00-65288255,Chloe,Berger,Male,New York,Rochester,2018-07-27,Sales,Sales Specialist,Master,73362,Good,No,1996-01-27,
00-43234179,Kimberly,Harrison,Male,Michigan,Detroit,2017-07-19,Operations,Inventory Specialist,High School,61621,Satisfactory,Yes,1984-03-17,
00-21400686,Rebecca,Berry,Female,Pennsylvania,Allentown,2024-05-08,Customer Service,Support Specialist,High School,56124,Needs Improvement,No,1985-03-14,
00-50924657,Robert,Yu,Female,New York,Buffalo,2016-11-05,Operations,Inventory Specialist,Bachelor,61643,Excellent,Yes,1990-09-03,
00-82265081,Kenneth,Jackson,Male,New York,Buffalo,2018-09-27,Operations,Operations Analyst,Bachelor,83446,Needs Improvement,No,1980-12-10,
00-66703371,Sandra,Curry,Male,New York,Rochester,2020-10-09,Operations,Logistics Coordinator,Bachelor,71108,Excellent,No,1971-02-24,
00-12738346,Kristen,Green,Male,New York,Rochester,2022-09-02,IT,IT Manager,PhD,125068,Good,No,1963-11-21,
00-52481834,Thomas,Jackson,Male,Illinois,Chicago,2018-01-21,Sales,Sales Consultant,Master,81063,Excellent,No,1987-07-23,
00-86844836,Diana,Carter,Male,New York,New York City,2016-10-13,Operations,Logistics Coordinator,Bachelor,68324,Good,No,1978-11-20,
00-37636546,Claudia,Mitchell,Female,New York,New York City,2018-02-02,Customer Service,Support Specialist,High School,57943,Good,No,2004-05-02,
00-99575241,David,Jones,Male,New York,Rochester,2018-11-01,Operations,Operations Analyst,Master,69144,Good,Yes,1969-10-24,
00-58765904,Joshua,Anderson,Male,New York,New York City,2024-04-19,Customer Service,Customer Service Representative,High School,63117,Satisfactory,No,1969-08-24,
00-95287876,Joshua,Scott,Male,New York,Rochester,2023-10-15,IT,IT Manager,Master,88270,Good,No,1999-08-31,
00-81918425,Daniel,Thompson,Male,New York,Rochester,2017-08-18,Customer Service,Help Desk Technician,Bachelor,67301,Good,No,1982-01-19,
00-49905650,Joanne,Hopkins,Female,Pennsylvania,Allentown,2024-05-23,Sales,Sales Specialist,PhD,79890,Excellent,Yes,1981-06-11,
00-40317902,Lindsey,Green,Female,New York,New York City,2021-09-30,Operations,Inventory Specialist,Bachelor,54137,Excellent,Yes,1986-02-23,
00-87603784,Joel,White,Female,New York,New York City,2016-07-23,IT,IT Support Specialist,High School,62965,Good,No,1979-02-08,
00-19028796,Michelle,Cooper,Female,Michigan,Warren,2020-02-02,Sales,Sales Specialist,Bachelor,56527,Satisfactory,No,1987-03-09,
00-67325182,Tammy,Larson,Female,New York,Rochester,2017-11-16,Marketing,Marketing Coordinator,Bachelor,63748,Satisfactory,No,1968-05-31,
00-50513220,Eric,Crawford,Female,Pennsylvania,Philadelphia,2020-06-09,Marketing,Marketing Coordinator,Bachelor,72253,Good,Yes,1999-03-24,
00-99047650,Kaylee,Young,Male,New York,New York City,2020-06-19,IT,Software Developer,Bachelor,86919,Good,No,1978-01-14,
00-63995920,Jessica,Jackson,Male,New York,Buffalo,2017-08-13,Operations,Inventory Specialist,High School,62356,Good,Yes,1991-02-11,
00-83492593,Jessica,Reed,Male,New York,Rochester,2017-09-07,Sales,Sales Specialist,Master,62565,Good,No,1969-06-21,
00-79286427,Joseph,Weiss,Male,New York,Buffalo,2023-01-21,Customer Service,Customer Service Representative,High School,56644,Good,Yes,1976-12-17,
00-38582041,Gary,Ross,Male,New York,New York City,2022-04-28,Customer Service,Customer Service Manager,PhD,81212,Good,No,1964-10-11,
00-45961754,Thomas,Vaughan,Female,Illinois,Aurora,2024-12-24,Customer Service,Support Specialist,Bachelor,59177,Good,No,2003-01-31,
00-92466364,Amanda,James,Male,New York,Buffalo,2023-10-02,Operations,Operations Analyst,Bachelor,90941,Satisfactory,No,1980-02-01,
00-94122098,Peter,Baker,Male,Michigan,Detroit,2016-07-25,Sales,Sales Specialist,Master,74572,Satisfactory,No,1998-09-21,
00-72073912,Monica,Smith,Female,New York,Rochester,2017-12-27,Operations,Inventory Specialist,High School,61803,Good,Yes,1981-04-29,
00-50302318,Laura,Reyes,Male,New York,New York City,2023-05-03,Sales,Sales Consultant,Master,88878,Excellent,No,1995-10-21,
00-18647316,Suzanne,Vega,Female,Illinois,Naperville,2021-01-16,Finance,Finance Manager,Master,103057,Excellent,No,1987-01-25,
00-48526473,Connor,Schmidt,Male,Illinois,Chicago,2021-05-18,Operations,Logistics Coordinator,Bachelor,66294,Good,Yes,1975-01-13,
00-90696029,Stephanie,Reynolds,Female,Pennsylvania,Pittsburgh,2017-12-23,IT,Software Developer,Bachelor,84421,Good,No,1977-07-31,
00-30127592,Denise,Nelson,Female,New York,Buffalo,2017-04-15,Sales,Sales Specialist,Master,89779,Good,No,1976-08-11,
00-51680049,Joseph,Garcia,Female,New York,Rochester,2019-09-12,Sales,Sales Representative,Bachelor,57226,Good,No,1982-10-23,
00-66642448,Breanna,Murray,Female,New York,Rochester,2021-09-20,Customer Service,Support Specialist,Bachelor,60928,Satisfactory,Yes,1976-10-30,
00-31388734,Kaitlyn,Navarro,Male,New York,Rochester,2017-08-17,IT,Software Developer,Bachelor,91760,Satisfactory,No,2004-02-16,
00-47281925,Kaylee,Meyer,Female,Pennsylvania,Philadelphia,2022-09-21,Operations,Logistics Coordinator,Bachelor,58150,Excellent,No,1972-12-22,
00-15668332,Hannah,White,Female,New York,New York City,2024-07-31,Operations,Operations Analyst,Bachelor,57957,Good,Yes,1980-12-23,
00-12672106,Alex,Smith,Male,New York,Buffalo,2016-01-27,Sales,Sales Representative,Bachelor,68872,Good,Yes,1993-12-17,
00-90745350,Alexander,Davis,Female,New York,New York City,2017-02-10,Operations,Inventory Specialist,Bachelor,60092,Satisfactory,No,1972-08-18,
00-58779318,Gina,Bell,Male,New York,Rochester,2022-10-09,IT,System Administrator,Master,66064,Good,Yes,1993-12-05,
00-28865664,Justin,Lee,Female,New York,Buffalo,2017-01-10,Sales,Sales Consultant,PhD,111111,Good,No,1979-10-23,
00-77142220,Christine,Brown,Female,New York,Rochester,2024-08-18,Operations,Inventory Specialist,High School,53505,Needs Improvement,No,2004-02-09,
00-87902618,Diane,Houston,Female,North Carolina,Greensboro,2024-08-20,IT,System Administrator,Bachelor,72393,Satisfactory,No,1986-05-10,
00-76632538,Danielle,Erickson,Female,New York,Rochester,2023-02-16,Operations,Operations Analyst,Master,79509,Satisfactory,No,1994-12-29,
00-26411718,Christopher,Jacobs,Male,New York,New York City,2023-05-27,Finance,Accountant,Bachelor,80728,Good,No,1975-11-14,
00-88426937,Diana,Yoder,Female,Pennsylvania,Allentown,2022-08-08,IT,IT Support Specialist,High School,61576,Good,No,1998-10-13,
00-41667072,Linda,Lopez,Female,Michigan,Warren,2024-02-13,Sales,Sales Consultant,Bachelor,65156,Good,No,1992-06-29,
00-24336334,Heather,King,Male,Virginia,Norfolk,2017-07-01,IT,System Administrator,Bachelor,91377,Good,No,1981-01-19,
00-64811239,Donna,Jones,Female,Pennsylvania,Philadelphia,2017-06-26,Customer Service,Help Desk Technician,Bachelor,84336,Excellent,No,1982-05-11,
00-75814814,Sandra,Hill,Male,New York,Buffalo,2020-06-14,Sales,Sales Specialist,Master,75342,Excellent,No,1984-08-31,
00-52478561,Heather,Contreras,Female,Michigan,Warren,2020-10-26,Customer Service,Help Desk Technician,High School,65143,Satisfactory,No,1981-06-09,
00-43064092,Marcus,Martin,Female,New York,Rochester,2024-01-29,HR,HR Assistant,High School,56391,Good,No,1993-01-22,
00-73783187,Joshua,Brown,Female,New York,Rochester,2022-05-31,Customer Service,Customer Service Representative,Bachelor,53313,Good,Yes,2003-11-10,
00-96623797,Marvin,Brown,Female,New York,New York City,2024-11-11,Sales,Sales Specialist,PhD,70973,Satisfactory,No,1981-04-04,
00-98882124,Joseph,Alexander,Male,North Carolina,Raleigh,2023-07-10,Sales,Sales Specialist,Bachelor,94629,Good,No,1991-01-12,
00-42168745,Tiffany,Gonzalez,Female,Michigan,Warren,2017-06-02,Operations,Inventory Specialist,High School,55299,Good,Yes,1979-06-29,
00-95758290,Gregory,Vasquez,Male,New York,New York City,2024-02-25,Operations,Operations Analyst,Bachelor,84797,Good,No,1989-10-21,
00-26381779,Amber,Reynolds,Female,New York,Rochester,2020-08-26,Customer Service,Customer Service Representative,High School,59241,Good,No,1984-07-01,
00-69378298,Dawn,Gaines,Male,Pennsylvania,Pittsburgh,2018-10-05,Operations,Operations Analyst,Master,70674,Good,Yes,1988-06-12,
00-50384524,Jonathon,Johnson,Male,Michigan,Detroit,2016-01-28,Marketing,Marketing Coordinator,Bachelor,71630,Needs Improvement,No,1965-07-18,
00-38237596,Ashley,King,Male,New York,Buffalo,2023-06-23,IT,IT Support Specialist,Bachelor,69222,Good,No,1972-06-10,
00-94738725,Andrew,Jimenez,Female,New York,Rochester,2018-09-11,Operations,Operations Analyst,Master,70579,Satisfactory,No,1983-03-22,
00-14547522,Danielle,Fitzpatrick,Male,Ohio,Columbus,2017-09-16,Operations,Operations Analyst,Master,81118,Satisfactory,Yes,2002-06-18,
00-75993764,Peter,Hernandez,Male,Pennsylvania,Philadelphia,2019-05-09,Customer Service,Customer Service Representative,Bachelor,66223,Satisfactory,Yes,1997-10-10,
00-54657219,Rebecca,Andrews,Female,North Carolina,Raleigh,2022-07-20,IT,Software Developer,Bachelor,88873,Satisfactory,No,1985-08-07,
00-31520919,Jasmine,Wise,Male,New York,Rochester,2022-07-05,Finance,Financial Analyst,Bachelor,103770,Good,No,1985-04-16,
00-57225359,Ryan,Anthony,Female,New York,Buffalo,2019-10-31,Sales,Sales Consultant,Master,77180,Good,No,1991-12-08,
00-83514771,Lisa,Jones,Female,New York,Rochester,2022-03-29,Finance,Accountant,Bachelor,78296,Satisfactory,No,1982-08-01,
00-13670974,Aaron,Finley,Male,Michigan,Warren,2022-11-14,Operations,Logistics Coordinator,Bachelor,72339,Good,No,1980-05-31,
